Date,arritmia,dor abdominal,sangue nas fezes,surgimento de nodulos,tosse
2013-11-17,5.0,4.0,2.0,0.0,28.0
2013-11-24,2.0,7.0,5.0,0.0,31.0
2013-12-01,3.0,4.0,2.0,0.0,17.0
2013-12-08,7.0,4.0,4.0,0.0,21.0
2013-12-15,4.0,4.0,4.0,0.0,26.0
2013-12-22,3.0,1.0,1.0,0.0,22.0
2013-12-29,6.0,1.0,1.0,0.0,27.0
2014-01-05,1.0,6.0,8.0,0.0,29.0
2014-01-12,1.0,5.0,11.0,0.0,23.0
2014-01-19,11.0,3.0,6.0,0.0,27.0
2014-01-26,4.0,11.0,10.0,0.0,10.0
2014-02-02,9.0,9.0,9.0,0.0,17.0
2014-02-09,6.0,13.0,5.0,0.0,22.0
2014-02-16,10.0,6.0,7.0,0.0,24.0
2014-02-23,2.0,12.0,4.0,0.0,27.0
2014-03-02,10.0,8.0,7.0,0.0,39.0
2014-03-09,4.0,2.0,6.0,0.0,27.0
2014-03-16,7.0,5.0,6.0,0.0,25.0
2014-03-23,3.0,8.0,6.0,0.0,44.0
2014-03-30,7.0,8.0,4.0,0.0,29.0
2014-04-06,8.0,7.0,5.0,0.0,56.0
2014-04-13,3.0,5.0,5.0,0.0,32.0
2014-04-20,6.0,7.0,4.0,0.0,38.0
2014-04-27,11.0,11.0,4.0,0.0,46.0
2014-05-04,9.0,8.0,8.0,0.0,45.0
2014-05-11,6.0,12.0,10.0,0.0,67.0
2014-05-18,2.0,10.0,9.0,0.0,72.0
2014-05-25,3.0,9.0,9.0,0.0,59.0
2014-06-01,8.0,4.0,7.0,0.0,63.0
2014-06-08,7.0,3.0,12.0,0.0,41.0
2014-06-15,13.0,6.0,3.0,0.0,56.0
2014-06-22,14.0,5.0,8.0,0.0,44.0
2014-06-29,4.0,7.0,10.0,0.0,45.0
2014-07-06,4.0,8.0,10.0,0.0,54.0
2014-07-13,12.0,10.0,5.0,0.0,50.0
2014-07-20,6.0,14.0,5.0,0.0,45.0
2014-07-27,4.0,5.0,2.0,0.0,45.0
2014-08-03,8.0,3.0,5.0,0.0,36.0
2014-08-10,7.0,6.0,6.0,0.0,60.0
2014-08-17,5.0,22.0,8.0,0.0,75.0
2014-08-24,5.0,11.0,7.0,0.0,57.0
2014-08-31,6.0,11.0,4.0,0.0,54.0
2014-09-07,6.0,8.0,6.0,0.0,30.0
2014-09-14,5.0,11.0,5.0,0.0,40.0
2014-09-21,5.0,7.0,6.0,0.0,43.0
2014-09-28,15.0,7.0,7.0,0.0,38.0
2014-10-05,5.0,2.0,8.0,0.0,50.0
2014-10-12,8.0,14.0,1.0,0.0,41.0
2014-10-19,9.0,5.0,3.0,0.0,29.0
2014-10-26,3.0,6.0,8.0,0.0,40.0
2014-11-02,6.0,5.0,6.0,0.0,41.0
2014-11-09,7.0,10.0,5.0,0.0,26.0
2014-11-16,2.0,7.0,6.0,0.0,35.0
2014-11-23,7.0,6.0,6.0,0.0,34.0
2014-11-30,5.0,7.0,5.0,0.0,40.0
2014-12-07,7.0,8.0,6.0,0.0,33.0
2014-12-14,1.0,12.0,7.0,0.0,42.0
2014-12-21,6.0,7.0,9.0,0.0,46.0
2014-12-28,4.0,9.0,4.0,0.0,46.0
2015-01-04,8.0,9.0,11.0,0.0,37.0
2015-01-11,6.0,3.0,7.0,0.0,28.0
2015-01-18,1.0,9.0,5.0,0.0,32.0
2015-01-25,3.0,9.0,7.0,0.0,25.0
2015-02-01,6.0,11.0,4.0,0.0,20.0
2015-02-08,9.0,9.0,5.0,0.0,24.0
2015-02-15,9.0,16.0,9.0,0.0,38.0
2015-02-22,8.0,12.0,4.0,0.0,40.0
2015-03-01,4.0,11.0,4.0,0.0,36.0
2015-03-08,6.0,12.0,6.0,0.0,34.0
2015-03-15,4.0,11.0,9.0,0.0,53.0
2015-03-22,15.0,12.0,6.0,0.0,37.0
2015-03-29,11.0,6.0,6.0,0.0,55.0
2015-04-05,11.0,14.0,7.0,0.0,58.0
2015-04-12,5.0,10.0,9.0,0.0,53.0
2015-04-19,3.0,7.0,8.0,0.0,73.0
2015-04-26,2.0,11.0,8.0,0.0,58.0
2015-05-03,5.0,5.0,9.0,0.0,60.0
2015-05-10,3.0,7.0,6.0,0.0,66.0
2015-05-17,2.0,12.0,9.0,0.0,67.0
2015-05-24,10.0,6.0,2.0,0.0,75.0
2015-05-31,9.0,7.0,2.0,0.0,80.0
2015-06-07,6.0,6.0,3.0,0.0,75.0
2015-06-14,10.0,12.0,9.0,0.0,73.0
2015-06-21,7.0,8.0,7.0,0.0,61.0
2015-06-28,9.0,6.0,7.0,0.0,78.0
2015-07-05,8.0,3.0,12.0,0.0,81.0
2015-07-12,9.0,10.0,7.0,0.0,100.0
2015-07-19,5.0,11.0,8.0,0.0,87.0
2015-07-26,2.0,15.0,5.0,0.0,53.0
2015-08-02,8.0,10.0,7.0,0.0,55.0
2015-08-09,8.0,7.0,6.0,0.0,61.0
2015-08-16,5.0,13.0,10.0,0.0,64.0
2015-08-23,5.0,12.0,3.0,0.0,58.0
2015-08-30,8.0,10.0,11.0,0.0,57.0
2015-09-06,11.0,6.0,6.0,0.0,54.0
2015-09-13,7.0,10.0,5.0,0.0,48.0
2015-09-20,13.0,12.0,6.0,0.0,55.0
2015-09-27,16.0,5.0,10.0,0.0,48.0
2015-10-04,4.0,7.0,6.0,0.0,38.0
2015-10-11,5.0,7.0,8.0,0.0,37.0
2015-10-18,6.0,15.0,8.0,0.0,43.0
2015-10-25,5.0,15.0,10.0,0.0,30.0
2015-11-01,5.0,7.0,8.0,0.0,38.0
2015-11-08,9.0,16.0,8.0,0.0,40.0
2015-11-15,3.0,10.0,9.0,0.0,39.0
2015-11-22,8.0,8.0,6.0,0.0,42.0
2015-11-29,8.0,15.0,9.0,0.0,39.0
2015-12-06,6.0,13.0,3.0,0.0,52.0
2015-12-13,2.0,14.0,8.0,0.0,29.0
2015-12-20,6.0,9.0,7.0,0.0,54.0
2015-12-27,2.0,19.0,9.0,0.0,43.0
2016-01-03,11.0,4.0,4.0,0.0,28.0
2016-01-10,3.0,3.0,6.0,0.0,20.0
2016-01-17,4.0,7.0,4.0,0.0,26.0
2016-01-24,4.0,5.0,5.0,0.0,24.0
2016-01-31,5.0,6.0,4.0,0.0,29.0
2016-02-07,3.0,9.0,2.0,0.0,20.0
2016-02-14,5.0,5.0,3.0,0.0,27.0
2016-02-21,3.0,9.0,5.0,0.0,31.0
2016-02-28,4.0,6.0,5.0,0.0,32.0
2016-03-06,2.0,9.0,5.0,0.0,32.0
2016-03-13,2.0,6.0,4.0,0.0,42.0
2016-03-20,9.0,7.0,7.0,0.0,42.0
2016-03-27,6.0,8.0,3.0,0.0,46.0
2016-04-03,3.0,8.0,8.0,0.0,40.0
2016-04-10,7.0,6.0,6.0,0.0,51.0
2016-04-17,3.0,9.0,4.0,0.0,53.0
2016-04-24,5.0,8.0,8.0,0.0,50.0
2016-05-01,3.0,9.0,4.0,0.0,63.0
2016-05-08,5.0,8.0,3.0,0.0,80.0
2016-05-15,8.0,10.0,6.0,0.0,70.0
2016-05-22,6.0,7.0,5.0,0.0,60.0
2016-05-29,5.0,9.0,5.0,0.0,64.0
2016-06-05,6.0,10.0,6.0,0.0,67.0
2016-06-12,10.0,7.0,3.0,0.0,62.0
2016-06-19,3.0,6.0,3.0,0.0,100.0
2016-06-26,3.0,8.0,5.0,0.0,79.0
2016-07-03,3.0,5.0,5.0,0.0,90.0
2016-07-10,10.0,7.0,5.0,0.0,83.0
2016-07-17,7.0,7.0,2.0,0.0,76.0
2016-07-24,10.0,5.0,3.0,0.0,80.0
2016-07-31,8.0,10.0,1.0,0.0,62.0
2016-08-07,8.0,6.0,4.0,0.0,48.0
2016-08-14,5.0,7.0,8.0,0.0,52.0
2016-08-21,6.0,6.0,5.0,0.0,59.0
2016-08-28,5.0,8.0,5.0,0.0,53.0
2016-09-04,3.0,7.0,4.0,0.0,50.0
2016-09-11,5.0,9.0,3.0,0.0,53.0
2016-09-18,4.0,11.0,3.0,0.0,45.0
2016-09-25,7.0,7.0,4.0,0.0,45.0
2016-10-02,4.0,8.0,5.0,0.0,34.0
2016-10-09,7.0,5.0,6.0,0.0,40.0
2016-10-16,2.0,7.0,8.0,0.0,33.0
2016-10-23,2.0,9.0,6.0,0.0,29.0
2016-10-30,7.0,7.0,6.0,0.0,33.0
